,country,name,full_name,symbol,isin,asset_class,currency,stock_exchange,def_stock_exchange
9887,united states,Claymore CEF GS Connect Due 12/10/2037,Claymore CEF GS Connect Due 12/10/2037,GCE,US3622731046,other,USD,NYSE,True
9888,united states,GS Connect S&P GSCI Enhanced Commodity Total Retur,GS Connect S&P GSCI Enhanced Commodity Total Return Strategy,GSC,US38144L8524,commodity,USD,NYSE,True
9889,united states,GraniteShares Gold Trust,GraniteShares Gold Trust,BAR,US38748G1013,equity,USD,NYSE,True
9890,united states,GraniteShares HIPS US High Income,GraniteShares HIPS US High Income ETF,HIPS,US38747R3066,equity,USD,NYSE,True
9891,united states,Guggenheim Invest S&P 500 Pure Value,Guggenheim Invest S&P 500 Pure Value,RPV,US7393717142,equity,USD,NYSE,True
9892,united states,Guggenheim Enhanced Short Duration,Guggenheim Enhanced Short Duration,GSY,US73935B7973,bond,USD,NYSE,True
9893,united states,Guggenheim BulletShares 2021 Corporate Bond,Guggenheim BulletShares 2021 Corporate Bond,BSCL,US73939W8881,bond,USD,NYSE,True
9894,united states,Guggenheim BulletShares 2020 Corporate Bond,Guggenheim BulletShares 2020 Corporate Bond,BSCK,US73939W5085,bond,USD,NYSE,True
9895,united states,Guggenheim BulletShares 2023 Corporate Bond,Guggenheim BulletShares 2023 Corporate Bond,BSCN,US73939W8626,bond,USD,NYSE,True
9896,united states,Guggenheim Invest S&P 500 Equal Weight,Guggenheim Invest S&P 500 Equal Weight,RSP,US7393718132,equity,USD,NYSE,True
9897,united states,Guggenheim CurrencyShares Euro,Guggenheim CurrencyShares Euro,FXE,US23130C1080,currency,USD,NYSE,True
9898,united states,Guggenheim Solar,Guggenheim Solar,TAN,US73936Q5201,equity,USD,NYSE,True
9899,united states,Guggenheim BulletShares 2022 High Yield Corp Bond,Guggenheim BulletShares 2022 High Yield Corp Bond,BSJM,US73939W8709,bond,USD,NYSE,True
9900,united states,Guggenheim BulletShares 2022 Corporate Bond,Guggenheim BulletShares 2022 Corporate Bond,BSCM,US18383M2585,bond,USD,NYSE,True
9901,united states,Guggenheim BulletShares 2025 Corporate Bond,Guggenheim BulletShares 2025 Corporate Bond,BSCP,US73939W8212,bond,USD,NYSE,True
9902,united states,Guggenheim CurrencyShares Japanese Yen,Guggenheim CurrencyShares Japanese Yen,FXY,US23130A1025,currency,USD,NYSE,True
9903,united states,Guggenheim Invest BulletShares 2020 High Yield Cor,Guggenheim Invest BulletShares 2020 High Yield Corporate Bond,BSJK,US73939W6075,bond,USD,NYSE,True
9904,united states,Guggenheim BulletShares 2027 Corporate Bond,Guggenheim BulletShares 2027 Corporate Bond,BSCR,US73939W7891,bond,USD,NYSE,True
9905,united states,Guggenheim BulletShares 2019 Corporate Bond,Guggenheim BulletShares 2019 Corporate Bond,BSCJ,US73939W3007,bond,USD,NYSE,True
9906,united states,Guggenheim BulletShares 2021 High Yield Corp Bond,Guggenheim BulletShares 2021 High Yield Corp Bond,BSJL,US73939W8055,bond,USD,NYSE,True
9907,united states,Guggenheim Invest BulletShares 2019 High Yield Cor,Guggenheim Invest BulletShares 2019 High Yield Corporate Bond,BSJJ,US73939W4096,bond,USD,NYSE,True
9908,united states,Guggenheim Invest China Technology,Guggenheim Invest China Technology,CQQQ,US73936Q5532,equity,USD,NYSE,True
9909,united states,Guggenheim BulletShares 2024 Corporate Bond,Guggenheim BulletShares 2024 Corporate Bond,BSCO,US73939W8477,bond,USD,NYSE,True
9910,united states,Guggenheim Invest S&P Global Water,Guggenheim Invest S&P Global Water,CGW,US73936Q5466,equity,USD,NYSE,True
9911,united states,Guggenheim Invest S&P 500 Pure Growth,Guggenheim Invest S&P 500 Pure Growth,RPG,US7393717225,equity,USD,NYSE,True
9912,united states,Guggenheim Invest Defensive Equity,Guggenheim Invest Defensive Equity,DEF,US73939W7719,equity,USD,NYSE,True
9913,united states,Guggenheim BulletShares 2023 High Yield Corp Bond,Guggenheim BulletShares 2023 High Yield Corp Bond,BSJN,US73939W8543,bond,USD,NYSE,True
9914,united states,Guggenheim Invest S&P 500 Equal Weight Technology,Guggenheim Invest S&P 500 Equal Weight Technology,RYT,US7393717480,equity,USD,NYSE,True
9915,united states,Guggenheim Invest Mid-Cap Core,Guggenheim Invest Mid-Cap Core,CZA,US7393716078,equity,USD,NYSE,True
9916,united states,Guggenheim BulletShares 2024 High Yield Corp,Guggenheim BulletShares 2024 High Yield Corporate Bond,BSJO,US73939W8394,equity,USD,NYSE,True
9917,united states,Guggenheim BulletShares 2025 High Yield Corporate,Guggenheim BulletShares 2025 High Yield Corporate Bond,BSJP,US73939W8139,bond,USD,NYSE,True
9918,united states,Guggenheim BulletShares 2026 Corporate,Guggenheim BulletShares 2026 Corporate Bond,BSCQ,US73939W7974,equity,USD,NYSE,True
9919,united states,Invesco Shipping ETF,Invesco Shipping ETF,SEA,US46138G6070,equity,USD,NYSE,True
9920,united states,Guggenheim S&P 500 Top 50,Guggenheim S&P 500 Top 50,XLG,US7393716987,equity,USD,NYSE,True
9921,united states,Guggenheim Invest S&P SmallCap 600 Pure Value,Guggenheim Invest S&P SmallCap 600 Pure Value,RZV,US7393716318,equity,USD,NYSE,True
9922,united states,Guggenheim CurrencyShares Australian Dollar,Guggenheim CurrencyShares Australian Dollar,FXA,US23129U1016,currency,USD,NYSE,True
9923,united states,Guggenheim Invest S&P 500 Equal Weight Energy,Guggenheim Invest S&P 500 Equal Weight Energy,RYE,US7393718215,equity,USD,NYSE,True
9924,united states,Guggenheim CurrencyShares British Pound Sterling,Guggenheim CurrencyShares British Pound Sterling,FXB,US23129S1069,currency,USD,NYSE,True
9925,united states,Guggenheim Invest S&P MidCap 400 Pure Value,Guggenheim Invest S&P MidCap 400 Pure Value,RFV,US7393716649,equity,USD,NYSE,True
9926,united states,Guggenheim Invest Multi-Asset Income,Guggenheim Invest Multi-Asset Income,CVY,US7393717068,equity,USD,NYSE,True
9927,united states,Guggenheim Invest S&P 500 Equal Weight Utilities,Guggenheim Invest S&P 500 Equal Weight Utilities,RYU,US7393717308,equity,USD,NYSE,True
9928,united states,Guggenheim Total Return Bond,Guggenheim Total Return Bond,GTO,US73935B7890,bond,USD,NYSE,True
9929,united states,Guggenheim CurrencyShares Swiss Franc,Guggenheim CurrencyShares Swiss Franc,FXF,US23129V1098,currency,USD,NYSE,True
9930,united states,Guggenheim Invest S&P 500 Equal Weight Consumer St,Guggenheim Invest S&P 500 Equal Weight Consumer Staples,RHS,US7393718397,equity,USD,NYSE,True
9931,united states,Guggenheim Invest S&P 500 Equal Weight Health Care,Guggenheim Invest S&P 500 Equal Weight Health Care,RYH,US7393717894,equity,USD,NYSE,True
9932,united states,Guggenheim Invest S&P 500 Equal Weight Financials,Guggenheim Invest S&P 500 Equal Weight Financials,RYF,US7393717977,equity,USD,NYSE,True
9933,united states,Guggenheim Dow Jones Industrial Average Dividend,Guggenheim Dow Jones Industrial Average Dividend,DJD,US7393714099,equity,USD,NYSE,True
9934,united states,Guggenheim CurrencyShares Canadian Dollar,Guggenheim CurrencyShares Canadian Dollar,FXC,US23129X1054,currency,USD,NYSE,True
9935,united states,Guggenheim Invest Raymond James SB-1 Equity,Guggenheim Invest Raymond James SB-1 Equity,RYJ,US7393718058,equity,USD,NYSE,True
9936,united states,Guggenheim Invest Frontier Markets,Guggenheim Invest Frontier Markets,FRN,US73936Q6118,equity,USD,NYSE,True
9937,united states,Guggenheim S&P Spin-Off,Guggenheim S&P Spin-Off,CSD,US7393718884,equity,USD,NYSE,True
9938,united states,Guggenheim MSCI Global Timber,Guggenheim MSCI Global Timber,CUT,US73936Q5870,equity,USD,NYSE,True
9939,united states,Guggenheim Invest China Small Cap,Guggenheim Invest China Small Cap,HAO,US18383Q8539,equity,USD,NYSE,True
9940,united states,Guggenheim Invest S&P 500 Equal Weight Industrials,Guggenheim Invest S&P 500 Equal Weight Industrials,RGI,US7393717712,equity,USD,NYSE,True
9941,united states,Guggenheim Invest S&P SmallCap 600 Pure Growth,Guggenheim Invest S&P SmallCap 600 Pure Growth,RZG,US7393716490,equity,USD,NYSE,True
9942,united states,Guggenheim Invest China Real Estate,Guggenheim Invest China Real Estate,TAO,US73936Q6373,other,USD,NYSE,True
9943,united states,Guggenheim S&P 500 Equal Weight Real Estate,Guggenheim S&P 500 Equal Weight Real Estate,EWRE,US7393717555,equity,USD,NYSE,True
9944,united states,Guggenheim Invest S&P 500 Equal Weight Materials,Guggenheim Invest S&P 500 Equal Weight Materials,RTM,US7393717639,equity,USD,NYSE,True
9945,united states,Guggenheim Invest S&P MidCap 400 Pure Growth,Guggenheim Invest S&P MidCap 400 Pure Growth,RFG,US7393716722,equity,USD,NYSE,True
9946,united states,Guggenheim Invest BRIC,Guggenheim Invest BRIC,EEB,US7393713000,equity,USD,NYSE,True
9947,united states,Guggenheim SP High Income Infrastr,Guggenheim S&P High Income Infrastructure,GHII,US73936Q5383,equity,USD,NYSE,True
9948,united states,Guggenheim Invest S&P 500 Equal Weight Consumer Di,Guggenheim Invest S&P 500 Equal Weight Consumer Discretionary,RCD,US7393718470,equity,USD,NYSE,True
9949,united states,Guggenheim S&P SmallCap 600 EW,Guggenheim S&P SmallCap 600 Equal Weight,EWSC,US7393716565,equity,USD,NYSE,True
9950,united states,Guggenheim Invest Insider Sentiment,Guggenheim Invest Insider Sentiment,NFO,US7393715088,equity,USD,NYSE,True
9951,united states,Guggenheim S&P MidCap 400 EW,Guggenheim S&P MidCap 400 Equal Weight,EWMC,US7393716805,equity,USD,NYSE,True
9952,united states,Guggenheim Invest S&P Global Dividend Opptys,Guggenheim Invest S&P Global Dividend Opptys,LVL,US73936Q6605,equity,USD,NYSE,True
9953,united states,Guggenheim MSCI EM Equal Country Weight,Guggenheim MSCI EM Equal Country Weight,EWEM,US73936Q5128,equity,USD,NYSE,True
9954,united states,Guggenheim CurrencyShares Swedish Krona,Guggenheim CurrencyShares Swedish Krona,FXS,US23129R1086,currency,USD,NYSE,True
9955,united states,Guggenheim CurrencyShares Singapore Dollar Trust,Guggenheim CurrencyShares Singapore Dollar Trust,FXSG,US23130K1007,bond,USD,NYSE,True
9956,united states,Guggenheim CurrencyShares Chinese Renminbi,Guggenheim CurrencyShares Chinese Renminbi,FXCH,US23131C1071,currency,USD,NYSE,True
9957,united states,Hartford Schroders Tax Aware Bond,Hartford Schroders Tax-Aware Bond ETF,HTAB,US41653L4041,bond,USD,NYSE,True
9958,united states,Hartford Total Return Bond,Hartford Total Return Bond ETF,HTRB,US41653L3050,bond,USD,NYSE,True
9959,united states,Hartford Municipal Opportunities,Hartford Municipal Opportunities ETF,HMOP,US41653L5030,equity,USD,NYSE,True
9960,united states,Hartford Multifactor Low Volatility US Equity,Hartford Multifactor Low Volatility US Equity ETF,LVUS,US5184167063,equity,USD,NYSE,True
9961,united states,Hartford Multifactor Low Volatility International,Hartford Multifactor Low Volatility International Equity ETF,LVIN,US5184166073,equity,USD,NYSE,True
9962,united states,Horizons SP 500 Covered Call,Horizons S&P 500 Covered Call,HSPX,US37954Y4750,equity,USD,NYSE,True
9963,united states,Horizons DAX Germany,Horizons DAX Germany,DAX,US37954Y4917,equity,USD,NASDAQ,True
9964,united states,Hoya Capital Housing,The Hoya Capital Housing ETF,HOMZ,US26922A2309,equity,USD,NYSE,True
9965,united states,iM DBi Managed Futures Strategy,iM DBi Managed Futures Strategy ETF,DBMF,US56170L8283,other,USD,NYSE,True
9966,united states,Impact Shares YWCA Womens Empowerment,Impact Shares YWCA Women's Empowerment ETF,WOMN,US45259A1007,equity,USD,NYSE,True
9967,united states,IQ Ultra Short Duration,IQ Ultra Short Duration ETF,ULTR,US45409F8196,bond,USD,NYSE,True
9968,united states,IQ Short Duration Enhanced Core Bond US,IQ Short Duration Enhanced Core Bond US,SDAG,US45409B3399,bond,USD,NYSE,True
9969,united states,IQ 500 International,IQ 500 International,IQIN,US45409B3621,equity,USD,NYSE,True
9970,united states,Innovator S&P 500 Power Buffer October,Innovator S&P 500 Power Buffer October,POCT,US45782C7974,equity,USD,NYSE,True
9971,united states,Innovator IBD 50,Innovator IBD 50,FFTY,US45782C1027,equity,USD,NYSE,True
9972,united states,Elkhorn Lunt Low Vol High Beta Tactical,Elkhorn Lunt Low Vol High Beta Tactical,LVHB,US45783G1022,equity,USD,NYSE,True
9973,united states,Innovator S&P 500 Ultra Buffer October,Innovator S&P 500 Ultra Buffer October,UOCT,US45782C8212,equity,USD,NYSE,True
9974,united states,Innovator S&P 500 Buffer October,Innovator S&P 500 Buffer October,BOCT,US45782C7719,equity,USD,NYSE,True
9975,united states,Innovator Loup Frontier Tech,Innovator Loup Frontier Tech,LOUP,US45782C8626,equity,USD,NYSE,True
9976,united states,Elkhorn S&P High Quality Preferred,Elkhorn S&P High Quality Preferred,EPRF,US2877115012,equity,USD,NYSE,True
9977,united states,Innovator IBD ETF Leaders,Innovator IBD® ETF Leaders ETF,LDRS,US45782C2017,equity,USD,NYSE,True
9978,united states,Innovator S&P 500 Power Buffer - January,Innovator S&P 500 Power Buffer - January,PJAN,US45782C5085,equity,USD,NYSE,True
9979,united states,Innovator S&P 500 Ultra Buffer - July,Innovator S&P 500 Ultra Buffer ETF — July,UJUL,US45782C8394,equity,USD,NYSE,True
9980,united states,Innovator S&P 500 Power Buffer - July,Innovator S&P 500 Power Buffer ETF — July,PJUL,US45782C8139,equity,USD,NYSE,True
9981,united states,Innovator S&P 500 Buffer - January,Innovator S&P 500 Buffer - January,BJAN,US45782C4096,equity,USD,NYSE,True
9982,united states,Innovator S&P 500 Ultra Buffer - January,Innovator S&P 500 Ultra Buffer - January,UJAN,US45782C3007,equity,USD,NYSE,True
9983,united states,Innovator S&P 500 Power Buffer - April,Innovator S&P 500 Power Buffer ETF - April New,PAPR,US45782C8709,equity,USD,NYSE,True
9984,united states,Innovator S&P 500 Ultra Buffer - August,Innovator S&P 500 Ultra Buffer ETF - August,UAUG,US45782C6729,equity,USD,NYSE,True
9985,united states,Innovator S&P 500 Power Buffer - August,Innovator S&P 500 Power Buffer ETF - August,PAUG,US45782C6802,equity,USD,NYSE,True
9986,united states,Innovator S&P 500 Buffer ETF - April,Innovator S&P 500 Buffer ETF - April New,BAPR,US45782C8881,equity,USD,NYSE,True
9987,united states,Innovator S&P 500 Buffer - August,Innovator S&P 500 Buffer ETF - August,BAUG,US45782C6984,equity,USD,NYSE,True
9988,united states,Innovator MSCI EAFE Power Buffer \July,Innovator MSCI EAFE Power Buffer ETF - July,IJUL,US45782C7222,equity,USD,NYSE,True
9989,united states,Innovator MSCI Emerging Markets Power Buffer July,Innovator MSCI Emerging Markets Power Buffer ETF - July,EJUL,US45782C7149,equity,USD,NYSE,True
9990,united states,Innovator S&P 500 Power Buffer,Innovator S&P 500 Power Buffer ETF - New,PJUN,US45782C7487,equity,USD,NYSE,True
9991,united states,Innovator S&P 500 Buffer,Innovator S&P 500 Buffer ETF - June,BJUN,US45782C7552,equity,USD,NYSE,True
9992,united states,Innovator S&P 500 Ultra Buffer - April,Innovator S&P 500 Ultra Buffer ETF - April New,UAPR,US45782C8055,equity,USD,NYSE,True
9993,united states,Innovator S&P 500 Ultra Buffer,Innovator S&P 500 Ultra Buffer,UJUN,US45782C7305,equity,USD,NYSE,True
9994,united states,Innovator S&P 500 Buffer - July,Innovator S&P 500 Buffer ETF – July,BJUL,US45782C7891,equity,USD,NYSE,True
9995,united states,Invesco 1-30 Laddered Treasury,Invesco 1-30 Laddered Treasury,PLW,US46138E1073,bond,USD,NASDAQ,True
9996,united states,Invesco Buyback Achievers,Invesco BuyBack Achievers ETF,PKW,US46137V3087,equity,USD,NASDAQ,True
9997,united states,Direxion Russell 1000 Value Over Growth,Direxion Russell 1000 Value Over Growth,RWVG,US25460E4558,equity,USD,NYSE,True
9998,united states,Direxion Russell 1000 Growth Over Value,Direxion Russell 1000 Growth Over Value,RWGV,US25460E4483,equity,USD,NYSE,True
9999,united states,Invesco BulletShares 2028 Corporate Bond,Invesco BulletShares 2028 Corporate Bond ETF,BSCS,US46138J6432,bond,USD,NYSE,True
10000,united states,Invesco S&P 500 Equal Weight Communication Svc,Invesco S&P 500 Equal Weight Communication Svc,EWCO,US46137Y6095,equity,USD,NYSE,True
10001,united states,Direxion Russell Small Over Large Cap,Direxion Russell Small Over Large Cap,RWSL,US25460E4228,equity,USD,NYSE,True
10002,united states,Invesco BulletShares 2026 High Yield Corporate Bon,Invesco BulletShares 2026 High Yield Corporate Bond ETF,BSJQ,US46138J6358,bond,USD,NYSE,True
10003,united states,Direxion MSCI Cyclicals Over Defensives,Direxion MSCI Cyclicals Over Defensives,RWCD,US25460E4145,equity,USD,NYSE,True
10004,united states,Direxion FTSE Russell US Over International,Direxion FTSE Russell US Over International,RWUI,US25460E4715,equity,USD,NYSE,True
10005,united states,Direxion MSCI Developed Over Emerging Markets,Direxion MSCI Developed Over Emerging Markets,RWDE,US25460E3725,equity,USD,NYSE,True
10006,united states,Direxion FTSE Russell International Over US,Direxion FTSE Russell International Over US,RWIU,US25460E4632,equity,USD,NYSE,True
10007,united states,Direxion MSCI Defensives Over Cyclicals,Direxion MSCI Defensives Over Cyclicals,RWDC,US25460E3980,equity,USD,NYSE,True
10008,united states,Direxion MSCI Emerging Over Developed Markets,Direxion MSCI Emerging Over Developed Markets,RWED,US25460E3808,equity,USD,NYSE,True
10009,united states,Direxion Russell Large Over Small Cap,Direxion Russell Large Over Small Cap,RWLS,US25460E4301,equity,USD,NYSE,True
10010,united states,Barclays iPath Series B S&P 500 VIX Short-Term Fut,iPath® Series B S&P 500® VIX Short-Term Futures™ ETN,VXX,US06746P6218,equity,USD,NYSE,True
10011,united states,iPath Series B Bloomberg Coffee Subindex Total Ret,iPath® Series B Bloomberg Coffee Subindex Total Return ETN,JO,US06746P5632,commodity,USD,NYSE,True
10012,united states,iPath Series B Bloomberg Sugar Subindex Total Retu,iPath® Series B Bloomberg Sugar Subindex Total Return ETN,SGG,US06746P4494,commodity,USD,NYSE,True
10013,united states,iPath Series B S&P GSCI Crude Oil TR,iPath® Series B S&P GSCI® Crude Oil Total Return Index ETN,OIL,US06745R6936,commodity,USD,NYSE,True
10014,united states,iPath Series B Bloomberg Precious Metals Subindex,iPath® Series B Bloomberg Precious Metals Subindex Total Return ETN,JJP,US06746P4643,commodity,USD,NYSE,True
